Gene stable ID,Drosophila melanogaster - (Fruit fly) gene name,Drosophila melanogaster - (Fruit fly) gene stable ID,"Drosophila melanogaster - (Fruit fly) orthology confidence [0 low, 1 high]",Drosophila melanogaster - (Fruit fly) homology type
LOC26532398,His1:CG31617,FBgn0051617,0,ortholog_many2many
LOC26532398,His1:CG33849,FBgn0053849,1,ortholog_many2many
LOC26532398,His1:CG33822,FBgn0053822,0,ortholog_many2many
LOC26532398,His1:CG33858,FBgn0053858,0,ortholog_many2many
LOC26532398,His1:CG33834,FBgn0053834,0,ortholog_many2many
LOC4802194,CG14551,FBgn0039408,1,ortholog_one2one
LOC4815578,CG11379,FBgn0040362,1,ortholog_one2one
LOC6900381,CG33287,FBgn0053287,1,ortholog_many2many
LOC6900381,CG33286,FBgn0053286,1,ortholog_many2many
LOC4817878,CG15283,FBgn0028844,1,ortholog_one2one
LOC4817990,CG11030,FBgn0031736,0,ortholog_one2one
LOC4804206,Syb,FBgn0003660,1,ortholog_one2one
LOC4800827,Dip-C,FBgn0000455,1,ortholog_one2one
LOC6900898,TpnC73F,FBgn0010424,1,ortholog_one2one
LOC4802908,CG4686,FBgn0038739,1,ortholog_many2many
LOC4802908,CG42395,FBgn0259741,0,ortholog_many2many
LOC4802810,Snmp1,FBgn0260004,1,ortholog_one2one
LOC4817010,PAPLA1,FBgn0031990,1,ortholog_one2one
LOC6900620,dar1,FBgn0263239,1,ortholog_one2one
LOC6899091,ppk6,FBgn0034489,0,ortholog_one2one
LOC4817684,cass,FBgn0286781,0,ortholog_one2one
LOC4803963,LamC,FBgn0010397,1,ortholog_one2one
LOC6897931,side-VI,FBgn0083950,1,ortholog_one2one
LOC4804690,CG3611,FBgn0035069,1,ortholog_one2one
LOC4805557,CNBP,FBgn0034802,1,ortholog_one2one
LOC4815131,l(1)sc,FBgn0002561,1,ortholog_one2one
LOC6902397,rost,FBgn0011705,1,ortholog_one2many
LOC4812049,LysS,FBgn0004430,1,ortholog_one2one
LOC4816824,Dlg5,FBgn0032363,1,ortholog_one2one
LOC4817270,dUTPase,FBgn0250837,1,ortholog_one2one
LOC4803948,NaPi-T,FBgn0016684,1,ortholog_one2one
LOC6897481,CG33342,FBgn0086610,1,ortholog_one2one
LOC6902591,DIP-eta,FBgn0031725,1,ortholog_one2one
LOC6903376,Acer,FBgn0016122,1,ortholog_one2one
LOC4814133,trh,FBgn0262139,1,ortholog_many2many
LOC4805599,CG13579,FBgn0035010,0,ortholog_one2one
LOC4814601,scu,FBgn0021765,1,ortholog_one2one
LOC4817715,Syx5,FBgn0011708,1,ortholog_one2one
LOC6903082,CG31676,FBgn0051676,1,ortholog_one2one
LOC4803280,GluClalpha,FBgn0024963,1,ortholog_one2one
LOC4817636,CG31661,FBgn0051661,1,ortholog_one2one
LOC4817760,CG15425,FBgn0265269,1,ortholog_one2one
LOC6903237,CG15145,FBgn0032649,1,ortholog_many2many
LOC6903237,CG15144,FBgn0032648,1,ortholog_many2many
LOC6903237,CG15143,FBgn0032647,1,ortholog_many2many
LOC4805311,CG12343,FBgn0033556,1,ortholog_one2one
LOC6902654,CG8708,FBgn0033271,0,ortholog_one2one
LOC4817212,Snx1,FBgn0031534,1,ortholog_one2one
LOC6901821,CG1409,FBgn0029964,1,ortholog_one2many
LOC6898018,CG5191,FBgn0038803,1,ortholog_one2one
LOC4813606,RabX5,FBgn0035255,1,ortholog_one2one
LOC4815482,CG34435,FBgn0085464,1,ortholog_one2one
LOC6896714,Tace,FBgn0039734,1,ortholog_one2one
LOC4814084,MED14,FBgn0035145,1,ortholog_one2one
LOC4817955,CSN1a,FBgn0028838,0,ortholog_one2one
LOC4804445,CG5327,FBgn0034363,1,ortholog_one2one
LOC6898003,CG44014,FBgn0264776,0,ortholog_one2many
LOC6898003,CG44013,FBgn0264775,0,ortholog_one2many
LOC6898658,Act42A,FBgn0000043,1,ortholog_one2many
GeneID_44805025,mt:ND3,FBgn0013681,1,ortholog_one2one
LOC6901818,dec,FBgn0000427,1,ortholog_one2one
LOC4812682,eIF4E6,FBgn0039622,0,ortholog_one2many
LOC4812682,eIF4E1,FBgn0015218,0,ortholog_one2many
LOC4817446,CG10413,FBgn0032689,1,ortholog_one2one
LOC4816978,AstC,FBgn0032336,1,ortholog_one2one
LOC4800673,CG12877,FBgn0039544,1,ortholog_one2one
LOC4813469,CrzR,FBgn0036278,1,ortholog_one2one
LOC6896878,loco,FBgn0020278,1,ortholog_one2one
LOC4817376,Snoo,FBgn0085450,1,ortholog_one2one
LOC4815247,rtv,FBgn0261277,1,ortholog_one2one
LOC4811722,eEF1delta,FBgn0032198,0,ortholog_one2one
LOC4801574,CG34355,FBgn0085384,1,ortholog_one2one
LOC4803901,mrj,FBgn0034091,1,ortholog_one2one
LOC117183767,CG42649,FBgn0261501,1,ortholog_one2one
LOC4803322,REPTOR,FBgn0039209,0,ortholog_one2one
LOC5495503,GstE4,FBgn0063496,1,ortholog_one2one
LOC4811869,CG13895,FBgn0035158,1,ortholog_one2one
LOC4812302,mRpL46,FBgn0035272,1,ortholog_one2one
LOC4815075,CG1789,FBgn0030063,1,ortholog_one2one
LOC4815724,Syt12,FBgn0261085,1,ortholog_one2one
LOC4815461,RhoGAP5A,FBgn0029778,1,ortholog_one2one
LOC4801242,CG14260,FBgn0039504,1,ortholog_one2one
LOC4800265,CG11504,FBgn0039733,1,ortholog_one2one
LOC15382886,Damm,FBgn0033659,1,ortholog_one2one
LOC4805281,Fkbp14,FBgn0010470,1,ortholog_one2one
LOC4813731,Vps60,FBgn0036740,1,ortholog_one2one
LOC117184773,PQBP1,FBgn0039270,0,ortholog_one2one
LOC4816575,CG31688,FBgn0263355,1,ortholog_one2one
LOC4812917,CG18265,FBgn0036725,1,ortholog_one2one
LOC4817755,CG42399,FBgn0259818,1,ortholog_one2one
LOC4805182,Rme-8,FBgn0015477,1,ortholog_one2one
LOC4817060,Ca-beta,FBgn0287724,1,ortholog_one2one
LOC6901340,CG33181,FBgn0053181,1,ortholog_one2one
LOC4817296,dbe,FBgn0020305,1,ortholog_one2one
LOC117184189,Plap,FBgn0024314,1,ortholog_one2many
LOC4805564,bug,FBgn0034050,1,ortholog_one2one
LOC4804794,CG14502,FBgn0034321,1,ortholog_one2one
LOC4817819,Cap-D3,FBgn0051989,0,ortholog_one2one
LOC6897189,CG10126,FBgn0038088,1,ortholog_one2one
LOC4803378,bsd,FBgn0027504,1,ortholog_one2one
LOC4814974,Traf-like,FBgn0030748,1,ortholog_one2one
LOC4804859,Ir52a,FBgn0034023,1,ortholog_one2many
LOC4804859,Ir52b,FBgn0050469,1,ortholog_one2many
LOC4815321,CG7101,FBgn0030963,0,ortholog_one2one
LOC26532360,CG33230,FBgn0053230,1,ortholog_one2one
LOC4817143,Sec5,FBgn0266670,1,ortholog_one2one
LOC4801195,Dscam3,FBgn0261046,1,ortholog_one2one
LOC4802907,CG17186,FBgn0038741,1,ortholog_one2one
LOC4804034,CG12769,FBgn0033252,1,ortholog_one2one
LOC4803356,Xpc,FBgn0004698,1,ortholog_one2one
LOC6897835,CG8925,FBgn0038404,1,ortholog_one2one
LOC6900934,AsnS,FBgn0270926,1,ortholog_one2one
LOC4803624,CG15082,FBgn0034397,1,ortholog_one2one
LOC4814371,CG15773,FBgn0029795,1,ortholog_one2one
LOC4804029,CG11191,FBgn0033249,1,ortholog_one2one
LOC4817405,CG13133,FBgn0032181,1,ortholog_one2one
LOC6896704,PH4alphaNE3,FBgn0051017,1,ortholog_one2many
LOC4805334,Pef,FBgn0033529,1,ortholog_one2one
LOC6900519,CG32243,FBgn0052243,0,ortholog_one2one
LOC4813676,Atox1,FBgn0052446,1,ortholog_one2one
LOC117184099,me31B,FBgn0004419,0,ortholog_one2many
LOC6902966,CG16704,FBgn0031558,1,ortholog_one2many
LOC4802762,Or82a,FBgn0041621,1,ortholog_one2one
LOC4802027,SLIRP2,FBgn0037602,1,ortholog_one2one
LOC4813103,PVRAP,FBgn0052406,1,ortholog_one2one
LOC4816576,Tmtc1,FBgn0051690,1,ortholog_one2one
LOC4816701,ND-B14.5B,FBgn0031505,1,ortholog_one2one
LOC4800310,Npc2h,FBgn0039801,1,ortholog_one2many
LOC4800310,Npc2g,FBgn0039800,1,ortholog_one2many
LOC4814818,Rala,FBgn0015286,1,ortholog_one2many
LOC4813105,I-2,FBgn0028429,0,ortholog_one2one
LOC13036449,CG34377,FBgn0263117,1,ortholog_one2one
LOC6904117,Ance,FBgn0012037,1,ortholog_one2many
LOC6901273,CG14418,FBgn0040354,1,ortholog_one2one
LOC6897146,TwdlK,FBgn0039439,1,ortholog_one2many
LOC6897146,TwdlJ,FBgn0039440,0,ortholog_one2many
LOC6903016,CG33282,FBgn0053282,1,ortholog_one2many
LOC4817035,ThrRS,FBgn0027081,1,ortholog_one2one
LOC4814399,por,FBgn0004957,1,ortholog_one2one
LOC6897796,MED21,FBgn0040020,0,ortholog_one2one
LOC4812622,CG14984,FBgn0035480,1,ortholog_one2one
LOC26533572,CG42718,FBgn0261635,1,ortholog_one2one
LOC6897314,UQCR-C2,FBgn0250814,0,ortholog_one2many
LOC6900593,Eig71Ec,FBgn0004590,0,ortholog_many2many
LOC6900593,Eig71Eb,FBgn0004589,0,ortholog_many2many
LOC4801988,pasha,FBgn0039861,1,ortholog_one2one
LOC6899046,CG8343,FBgn0040502,1,ortholog_one2many
LOC6897480,CG5768,FBgn0039198,1,ortholog_one2one
LOC6900498,Pka-C3,FBgn0000489,1,ortholog_one2one
LOC4801274,PK2-R1,FBgn0038140,1,ortholog_one2one
LOC26532932,Fum4,FBgn0051874,1,ortholog_one2one
LOC4801432,CstF64,FBgn0027841,1,ortholog_one2one
LOC4817357,CG18789,FBgn0042127,1,ortholog_one2many
LOC4817357,CG18787,FBgn0042125,0,ortholog_one2many
LOC4801555,RpS20,FBgn0019936,1,ortholog_one2one
LOC4812103,Uch-L5,FBgn0011327,1,ortholog_one2one
LOC6898824,CG42496,FBgn0260222,1,ortholog_one2one
LOC6897312,CG33203,FBgn0053203,0,ortholog_one2one
LOC4814395,ldd,FBgn0083956,1,ortholog_one2one
LOC4814190,CG4928,FBgn0027556,1,ortholog_one2one
LOC6900980,CG34269,FBgn0085298,1,ortholog_one2one
LOC6903432,CG33642,FBgn0053642,1,ortholog_one2many
LOC6903432,CG33641,FBgn0053641,1,ortholog_one2many
LOC6903373,armi,FBgn0041164,0,ortholog_one2many
LOC6897589,dpr9,FBgn0038282,1,ortholog_one2one
LOC4816629,Gr39b,FBgn0041245,1,ortholog_one2one
LOC4816865,Hr38,FBgn0014859,1,ortholog_one2one
LOC4814709,meso18E,FBgn0040089,1,ortholog_one2one
LOC4815220,mus101,FBgn0002878,1,ortholog_one2one
LOC4804939,CG15120,FBgn0034454,1,ortholog_one2one
LOC4801566,CG10375,FBgn0039116,1,ortholog_one2one
LOC4800558,CG10184,FBgn0039094,1,ortholog_one2one
LOC117183558,His3:CG33851,FBgn0053851,1,ortholog_one2many
LOC117183558,His3:CG33839,FBgn0053839,0,ortholog_one2many
LOC4804658,Spt-I,FBgn0086532,1,ortholog_one2one
LOC4816520,CG8892,FBgn0031664,1,ortholog_one2one
LOC4816268,CG17005,FBgn0032109,0,ortholog_one2one
LOC4812598,hzg,FBgn0036556,1,ortholog_one2one
LOC6901722,CG32437,FBgn0052437,0,ortholog_one2many
LOC4814451,bys,FBgn0010292,1,ortholog_one2one
LOC4804630,side-VIII,FBgn0086604,1,ortholog_one2one
LOC4816991,tos,FBgn0015553,1,ortholog_one2one
LOC4813860,Usp47,FBgn0016756,1,ortholog_one2one
LOC6902998,bru1,FBgn0000114,0,ortholog_one2one
LOC117185594,Pi4KIIalpha,FBgn0037339,0,ortholog_one2many
LOC6897489,CG9173,FBgn0035218,0,ortholog_one2many
LOC4804160,CG3687,FBgn0034097,0,ortholog_one2one
LOC4801850,CG4570,FBgn0037844,0,ortholog_one2one
LOC117184391,CG44355,FBgn0265455,1,ortholog_one2one
LOC4811944,CG14562,FBgn0037142,1,ortholog_one2one
LOC4812521,Mul1,FBgn0035483,1,ortholog_one2many
LOC26532861,scpr-A,FBgn0037889,0,ortholog_many2many
LOC26532861,scpr-B,FBgn0037888,0,ortholog_many2many
LOC26532861,scpr-C,FBgn0037879,0,ortholog_many2many
LOC6902155,CG2841,FBgn0003159,1,ortholog_one2one
LOC6899917,SkpE,FBgn0031074,0,ortholog_many2many
LOC6899917,SkpD,FBgn0026174,0,ortholog_many2many
LOC6899917,SkpA,FBgn0025637,0,ortholog_many2many
LOC6899917,SkpC,FBgn0026175,0,ortholog_many2many
LOC4814392,CG6696,FBgn0030947,1,ortholog_one2one
LOC4803481,Or43a,FBgn0026389,1,ortholog_one2one
LOC4815470,RpS10a,FBgn0027494,0,ortholog_one2many
LOC4815470,RpS10b,FBgn0285947,1,ortholog_one2many
LOC4805039,CG8243,FBgn0033349,1,ortholog_many2many
LOC4813557,nrm,FBgn0262509,1,ortholog_one2one
LOC4802518,Hus1-like,FBgn0026417,1,ortholog_one2one
LOC6898202,CG13545,FBgn0034828,1,ortholog_one2one
LOC4805411,S2P,FBgn0033656,1,ortholog_one2one
LOC6902210,CG43740,FBgn0263997,1,ortholog_one2one
LOC4804526,Alg3,FBgn0011297,1,ortholog_one2one
LOC6896834,aqrs,FBgn0039598,1,ortholog_one2one
LOC4813485,Myt1,FBgn0040298,1,ortholog_one2one
LOC4815949,Cyp4d14,FBgn0023541,1,ortholog_one2one
LOC4817085,CG4382,FBgn0032132,1,ortholog_one2one
LOC6900344,CG33986,FBgn0053986,1,ortholog_one2one
LOC6897603,Snr1,FBgn0011715,1,ortholog_one2one
LOC4812446,bip1,FBgn0026263,1,ortholog_one2one
LOC13036341,klhl10,FBgn0040038,0,ortholog_one2one
LOC4814780,Ir7b,FBgn0029965,1,ortholog_one2one
LOC4803245,Polr2M,FBgn0038692,1,ortholog_one2one
LOC4812560,mthl14,FBgn0052476,1,ortholog_one2one
LOC4814466,CG43901,FBgn0264502,1,ortholog_one2one
LOC4817291,CG8292,FBgn0032004,1,ortholog_one2one
LOC4803702,CG30284,FBgn0050284,1,ortholog_one2one
LOC4801822,salt,FBgn0039872,1,ortholog_one2one
LOC26532357,mtrm,FBgn0010431,1,ortholog_one2one
LOC6903433,CG33640,FBgn0053640,1,ortholog_one2one
LOC4813050,CG32137,FBgn0052137,1,ortholog_one2one
LOC4812153,Cpr76Bc,FBgn0036880,1,ortholog_one2one
LOC6898533,Phax,FBgn0033380,1,ortholog_one2one
LOC4803662,CG8839,FBgn0033717,0,ortholog_one2one
LOC6900389,Rac2,FBgn0014011,1,ortholog_one2one
LOC4814649,CG15370,FBgn0030107,1,ortholog_one2one
LOC4801581,CG31321,FBgn0051321,1,ortholog_one2one
LOC4812514,zpg,FBgn0024177,1,ortholog_one2one
LOC4805541,hng1,FBgn0034599,1,ortholog_one2one
LOC6902868,Msp300,FBgn0261836,1,ortholog_one2one
LOC4815514,Alp11,FBgn0030661,1,ortholog_one2one
LOC4811830,trk,FBgn0003751,0,ortholog_one2one
LOC4813723,Pdss2,FBgn0037044,1,ortholog_one2one
LOC4800367,CG13640,FBgn0039237,1,ortholog_one2one
LOC4812552,syd,FBgn0024187,1,ortholog_one2one
LOC6900341,CG42728,FBgn0261681,1,ortholog_one2one
LOC4802103,CG6567,FBgn0037842,1,ortholog_one2one
LOC4812370,Abp1,FBgn0036372,1,ortholog_one2one
LOC4813033,CG6893,FBgn0036807,1,ortholog_one2one
LOC4804280,CG13157,FBgn0033732,1,ortholog_one2one
LOC4814495,Vago,FBgn0030262,1,ortholog_one2one
LOC4802884,sxe2,FBgn0038398,1,ortholog_one2one
LOC4811669,SkpE,FBgn0031074,0,ortholog_many2many
LOC4811669,SkpD,FBgn0026174,0,ortholog_many2many
LOC4811669,SkpA,FBgn0025637,0,ortholog_many2many
LOC4811669,SkpC,FBgn0026175,0,ortholog_many2many
LOC4805294,CG8195,FBgn0034032,0,ortholog_one2one
LOC6903325,CG3123,FBgn0031465,0,ortholog_one2one
LOC4815712,ND-18,FBgn0031021,1,ortholog_one2many
LOC4801319,TwdlN,FBgn0039441,1,ortholog_one2one
LOC26534216,SNF4Agamma,FBgn0264357,0,ortholog_one2one
LOC6900705,GstO3,FBgn0035904,1,ortholog_one2one
LOC117184973,Prosalpha6,FBgn0250843,0,ortholog_one2many
LOC6900051,CG13721,FBgn0035554,1,ortholog_one2one
LOC6900125,Cubn2,FBgn0259140,0,ortholog_one2one
LOC6896826,RpL34b,FBgn0037686,1,ortholog_one2one
LOC4801508,Naa80,FBgn0037747,1,ortholog_one2one
LOC4814558,mRpL30,FBgn0029718,1,ortholog_one2one
LOC4811762,a10,FBgn0011293,0,ortholog_one2one
LOC4815767,l(1)G0004,FBgn0027334,1,ortholog_one2one
LOC4805424,CG12729,FBgn0029816,0,ortholog_one2many
LOC4805424,PI31,FBgn0033669,1,ortholog_one2many
LOC6901278,CG32793,FBgn0052793,1,ortholog_one2one
LOC4805082,CG13751,FBgn0033340,1,ortholog_one2one
LOC4812990,CG7335,FBgn0036941,1,ortholog_one2one
LOC4805078,CG8272,FBgn0033337,1,ortholog_one2one
LOC4814904,Fcp3C,FBgn0000644,1,ortholog_one2one
LOC4812875,CG7492,FBgn0035807,1,ortholog_one2one
LOC6898354,CG15115,FBgn0034413,1,ortholog_one2one
LOC6902828,CG32152,FBgn0052152,0,ortholog_one2one
LOC4815689,prtp,FBgn0030329,1,ortholog_one2one
LOC117183382,CG14671,FBgn0037340,1,ortholog_one2many
LOC4817062,Ssb-c31a,FBgn0015299,1,ortholog_one2one
LOC6897127,CG14868,FBgn0038330,1,ortholog_one2one
LOC6898023,RNASEK,FBgn0262116,0,ortholog_one2one
LOC4800924,Nepl15,FBgn0039024,1,ortholog_one2one
LOC4814064,Or65c,FBgn0041623,1,ortholog_many2many
LOC4814064,Or65b,FBgn0041624,1,ortholog_many2many
LOC4814064,Or65a,FBgn0041625,1,ortholog_many2many
LOC4815787,Pis,FBgn0030670,1,ortholog_one2one
LOC4805433,CG3640,FBgn0035042,1,ortholog_one2one
LOC6901533,jub,FBgn0030530,1,ortholog_one2one
LOC4803007,TMEM216,FBgn0037614,1,ortholog_one2one
LOC4816781,CG17660,FBgn0031356,1,ortholog_many2many
LOC4805179,CG8008,FBgn0033387,1,ortholog_one2one
LOC4813644,CG11309,FBgn0037070,1,ortholog_one2one
LOC4817102,Wwox,FBgn0031972,1,ortholog_one2one
LOC4804493,yellow-d2,FBgn0034856,1,ortholog_one2one
LOC4816347,Rab9,FBgn0032782,1,ortholog_one2one
LOC4802468,CSN5,FBgn0027053,1,ortholog_one2one
LOC4805074,sns,FBgn0024189,1,ortholog_one2one
LOC6902961,Prosalpha7,FBgn0023175,0,ortholog_one2many
LOC4802357,CG11892,FBgn0039313,1,ortholog_one2one
LOC4813218,CG7632,FBgn0037071,1,ortholog_one2one
LOC4804620,CG9380,FBgn0035094,1,ortholog_one2one
LOC6902376,Glt,FBgn0001114,1,ortholog_one2one
LOC6898643,Np,FBgn0265011,1,ortholog_one2one
LOC4813077,se,FBgn0086348,1,ortholog_one2one
LOC26532178,Schip1,FBgn0032221,0,ortholog_one2one
LOC4805176,shrb,FBgn0086656,1,ortholog_many2many
LOC4812979,lama,FBgn0016031,1,ortholog_one2one
LOC4813232,chrb,FBgn0036165,0,ortholog_one2one
LOC4811709,Nup154,FBgn0021761,0,ortholog_one2one
LOC4811865,Pdh,FBgn0011693,1,ortholog_one2one
LOC4815840,CG8191,FBgn0030675,1,ortholog_one2one
LOC117183574,His1:CG33801,FBgn0053801,0,ortholog_many2many
LOC117183574,His1:CG33807,FBgn0053807,0,ortholog_many2many
LOC117183574,His1:CG33819,FBgn0053819,0,ortholog_many2many
LOC117183574,His1:CG33840,FBgn0053840,0,ortholog_many2many
LOC117183574,His1:CG33843,FBgn0053843,0,ortholog_many2many
LOC117183574,His1:CG33846,FBgn0053846,0,ortholog_many2many
LOC117183574,His1:CG33810,FBgn0053810,0,ortholog_many2many
LOC117183574,His1:CG33804,FBgn0053804,0,ortholog_many2many
LOC117183574,His1:CG33816,FBgn0053816,0,ortholog_many2many
LOC117183574,His1:CG33837,FBgn0053837,0,ortholog_many2many
LOC117183574,His1:CG33861,FBgn0053861,0,ortholog_many2many
LOC117183574,His1:CG33855,FBgn0053855,0,ortholog_many2many
LOC117183574,His1:CG33825,FBgn0053825,0,ortholog_many2many
LOC117183574,His1:CG33852,FBgn0053852,0,ortholog_many2many
LOC117183574,His1:CG33831,FBgn0053831,1,ortholog_many2many
LOC117183574,His1:CG33828,FBgn0053828,1,ortholog_many2many
LOC117183574,His1:CG33864,FBgn0053864,0,ortholog_many2many
LOC117183574,His1:CG33813,FBgn0053813,0,ortholog_many2many
LOC117183574,His1:CG31617,FBgn0051617,0,ortholog_many2many
LOC117183574,His1:CG33849,FBgn0053849,0,ortholog_many2many
LOC117183574,His1:CG33822,FBgn0053822,0,ortholog_many2many
LOC117183574,His1:CG33858,FBgn0053858,0,ortholog_many2many
LOC117183574,His1:CG33834,FBgn0053834,0,ortholog_many2many
LOC6897273,CG11828,FBgn0039616,1,ortholog_one2one
LOC4800510,Gnpnat,FBgn0039690,1,ortholog_one2one
LOC4800870,Cyp313a4,FBgn0038076,1,ortholog_one2many
LOC4814827,eIF4H1,FBgn0262734,1,ortholog_one2one
LOC4816903,Nckx30C,FBgn0028704,0,ortholog_one2one
LOC6901416,Upf1,FBgn0030354,1,ortholog_one2one
LOC4804828,Pngl,FBgn0033050,1,ortholog_one2one
LOC4801236,CG13829,FBgn0039059,1,ortholog_one2one
LOC4801852,Orp8,FBgn0261550,1,ortholog_one2one
LOC4815485,iav,FBgn0086693,1,ortholog_one2one
LOC6897307,CG34149,FBgn0083985,1,ortholog_one2one
LOC4815859,CG3108,FBgn0029807,1,ortholog_one2one
LOC4818144,Eaat1,FBgn0026439,1,ortholog_one2one
LOC4813053,Cdc37,FBgn0011573,1,ortholog_one2many
LOC6897762,Eglp1,FBgn0034882,0,ortholog_one2one
LOC4812627,Rpn12,FBgn0028693,1,ortholog_one2one
LOC6903001,FucTA,FBgn0036485,0,ortholog_one2many
LOC4815343,fend,FBgn0030090,1,ortholog_one2one
LOC4803450,CG17002,FBgn0033122,1,ortholog_one2one
LOC4802463,alpha-Man-IIb,FBgn0026616,0,ortholog_one2one
LOC4817506,squ,FBgn0267347,0,ortholog_one2many
LOC4817506,CG15484,FBgn0032452,0,ortholog_one2many
LOC4813293,CG34342,FBgn0085371,1,ortholog_one2one
LOC4817505,her,FBgn0001185,1,ortholog_one2one
LOC4813013,Hsp83,FBgn0001233,1,ortholog_one2one
LOC4816147,CG10628,FBgn0032818,1,ortholog_one2one
LOC4813084,Cpr67Fa2,FBgn0036109,1,ortholog_one2many
LOC4813084,Cpr67Fa1,FBgn0036108,1,ortholog_one2many
LOC4800440,CG13630,FBgn0039219,1,ortholog_one2one
LOC6898276,CG44242,FBgn0265177,1,ortholog_one2one
LOC4816962,mRpS2,FBgn0031639,1,ortholog_one2one
LOC6898651,CG18538,FBgn0034324,1,ortholog_many2many
LOC6898651,CG18537,FBgn0034323,1,ortholog_many2many
LOC6898651,CG18536,FBgn0034322,1,ortholog_many2many
LOC4802934,thw,FBgn0037487,1,ortholog_one2one
LOC4803177,Arp5,FBgn0038576,1,ortholog_one2one
LOC26534028,Cpes,FBgn0025335,1,ortholog_one2one
LOC4814444,CG10353,FBgn0030349,1,ortholog_one2one
LOC4816428,Vha68-3,FBgn0032464,1,ortholog_one2one
LOC6902342,eEF2,FBgn0000559,0,ortholog_one2one
LOC26533666,CG33159,FBgn0053159,1,ortholog_one2one
LOC6899088,Strn-Mlck,FBgn0265045,1,ortholog_one2one
LOC4816291,CG16863,FBgn0028931,1,ortholog_one2one
LOC4803110,CG14694,FBgn0037845,1,ortholog_one2one
LOC6900514,CG32281,FBgn0052281,1,ortholog_one2one
LOC4813509,CG32379,FBgn0052379,1,ortholog_one2one
LOC4818199,Itgbn,FBgn0010395,1,ortholog_one2one
LOC6896753,tld,FBgn0003719,1,ortholog_one2one
LOC4804005,CG17359,FBgn0036396,0,ortholog_one2one
LOC117183397,CG33784,FBgn0053784,1,ortholog_many2many
LOC117183397,CG33783,FBgn0053783,1,ortholog_many2many
LOC117184823,UQCR-6.4L,FBgn0262842,0,ortholog_one2many
LOC6903239,CG5245,FBgn0038047,0,ortholog_one2many
LOC4816965,RpL36A,FBgn0031980,1,ortholog_one2one
LOC4818022,Pmvk,FBgn0032811,0,ortholog_one2one
LOC4813640,Ufd1,FBgn0036136,1,ortholog_one2one
LOC4801454,Nup43,FBgn0038609,1,ortholog_one2one
LOC4813890,Ilp4,FBgn0044049,1,ortholog_one2one
LOC13036326,Tm1,FBgn0003721,1,ortholog_one2one
LOC4800501,Obp99d,FBgn0039684,1,ortholog_one2one
LOC13036385,CG10492,FBgn0032748,1,ortholog_one2one
LOC4816846,ppk17,FBgn0032602,1,ortholog_one2one
LOC4815115,Rtc1,FBgn0020909,1,ortholog_one2one
LOC4813854,Crtc,FBgn0036746,1,ortholog_one2one
LOC117184954,SsRbeta,FBgn0011016,1,ortholog_one2many
LOC6903567,toc,FBgn0015600,0,ortholog_one2many
LOC4817131,Trp1,FBgn0011584,1,ortholog_one2one
LOC6900218,CG10222,FBgn0036356,1,ortholog_one2one
LOC4817310,nAChRalpha6,FBgn0032151,1,ortholog_one2one
LOC4803217,to,FBgn0039298,1,ortholog_one2one
LOC4804190,Cbp53E,FBgn0004580,1,ortholog_one2one
LOC4804337,Lpin,FBgn0263593,1,ortholog_one2one
LOC4815508,CG32639,FBgn0052639,1,ortholog_one2one
LOC4815848,CG13360,FBgn0025620,1,ortholog_one2one
LOC6902799,CG12795,FBgn0031535,1,ortholog_one2one
LOC6902740,CG17572,FBgn0032753,0,ortholog_one2many
LOC4812901,Cyp316a1,FBgn0035790,1,ortholog_one2one
LOC13036535,CG42811,FBgn0261993,1,ortholog_one2one
LOC4811772,CG5235,FBgn0036565,0,ortholog_one2one
LOC6903685,CG13653,FBgn0039288,1,ortholog_one2one
LOC6902704,NimA,FBgn0261514,1,ortholog_one2one
LOC4803852,CycB,FBgn0000405,0,ortholog_one2many
LOC4801392,timeout,FBgn0038118,1,ortholog_one2one
LOC4815280,CG3009,FBgn0029720,1,ortholog_one2one
LOC4801594,Sirt7,FBgn0039631,1,ortholog_one2one
LOC6903497,CG42685,FBgn0261571,1,ortholog_one2many
LOC6898222,Or98a,FBgn0039551,0,ortholog_one2many
LOC4802625,pyd,FBgn0262614,1,ortholog_one2one
LOC6898515,St1,FBgn0034887,1,ortholog_one2one
LOC6896744,Rsod,FBgn0051028,1,ortholog_one2one
LOC4811946,Vti1a,FBgn0260862,1,ortholog_one2one
LOC4813121,CG32053,FBgn0052053,1,ortholog_one2one
LOC4801146,CG6059,FBgn0039491,1,ortholog_one2one
LOC117184699,CG12112,FBgn0030048,0,ortholog_one2many
LOC4805582,Trap1,FBgn0026761,1,ortholog_one2one
LOC4804764,GLS,FBgn0261625,1,ortholog_one2one
LOC26533930,CG12637,FBgn0030224,0,ortholog_one2one
LOC4800534,Srp14,FBgn0038808,1,ortholog_one2one
LOC6901427,NetB,FBgn0015774,1,ortholog_one2one
LOC4817147,CG18585,FBgn0031929,1,ortholog_one2one
LOC4802963,CG42853,FBgn0262100,0,ortholog_one2one
LOC4802751,CG14645,FBgn0040687,1,ortholog_one2one
LOC4803317,CG4520,FBgn0038355,1,ortholog_one2one
LOC4802460,Dlip2,FBgn0040466,1,ortholog_one2one
LOC4800807,Cad89D,FBgn0038439,1,ortholog_one2one
LOC6898062,CG4744,FBgn0033834,1,ortholog_one2one
