Gene stable ID,"Drosophila pseudoobscura (Fruit fly, MV2-25) gene stable ID","Drosophila pseudoobscura (Fruit fly, MV2-25) orthology confidence [0 low, 1 high]","Drosophila pseudoobscura (Fruit fly, MV2-25) homology type",Gene name
FBgn0037101,LOC6903186,0,ortholog_one2many,CG7634
FBgn0037101,LOC117184537,1,ortholog_one2many,CG7634
FBgn0010407,LOC6899811,0,ortholog_one2one,Ror
FBgn0038090,LOC4801421,1,ortholog_one2one,CG10909
FBgn0266101,LOC4812468,1,ortholog_one2one,CG44838
FBgn0038730,LOC6897994,0,ortholog_many2many,Acsx1L
FBgn0038730,LOC4803281,1,ortholog_many2many,Acsx1L
FBgn0263051,LOC6903583,1,ortholog_one2one,CG43346
FBgn0287187,LOC26533533,0,ortholog_one2one,mRpS5
FBgn0033464,LOC4804718,1,ortholog_one2one,CG1441
FBgn0004556,LOC4812162,1,ortholog_one2one,Dbp73D
FBgn0062978,LOC26534211,1,ortholog_one2one,CG31808
FBgn0085421,LOC6898079,1,ortholog_one2one,Epac
FBgn0262614,LOC4802625,1,ortholog_one2one,pyd
FBgn0037760,LOC4801495,1,ortholog_one2one,FBXO11
FBgn0263773,LOC6902610,1,ortholog_one2one,fok
FBgn0036350,LOC4813589,1,ortholog_one2one,CG14111
FBgn0036135,LOC4813215,0,ortholog_one2one,mRpL2
FBgn0002022,LOC4816961,1,ortholog_one2one,Catsup
FBgn0027548,LOC4804021,1,ortholog_one2one,nito
FBgn0052792,LOC4814984,1,ortholog_one2one,ppk8
FBgn0052703,LOC4816096,1,ortholog_one2one,Erk7
FBgn0000055,LOC4818070,1,ortholog_one2one,Adh
FBgn0040257,LOC4803134,1,ortholog_one2one,Ugt302E1
FBgn0037358,LOC6897171,1,ortholog_one2one,elm
FBgn0250908,LOC6897149,1,ortholog_one2one,beat-VII
FBgn0259188,LOC117184476,1,ortholog_one2one,Ir7f
FBgn0260392,LOC6898433,1,ortholog_one2one,CG42518
FBgn0034497,LOC4804595,1,ortholog_one2one,Mpcp1
FBgn0038945,LOC4801477,1,ortholog_one2one,CG5386
FBgn0050197,LOC4803960,1,ortholog_one2one,CG30197
FBgn0027291,LOC4815596,1,ortholog_one2one,Idh3a
FBgn0261260,LOC4816002,1,ortholog_one2one,mgl
FBgn0033467,LOC4804714,1,ortholog_one2one,Pdrg1
FBgn0025612,LOC6901800,1,ortholog_one2one,CG3062
FBgn0034703,LOC4805700,1,ortholog_one2one,CG3045
FBgn0035574,LOC6900063,1,ortholog_one2one,RhoGEF64C
FBgn0031670,LOC4816632,1,ortholog_one2one,SelT
FBgn0062517,LOC4814062,1,ortholog_one2one,CG16984
FBgn0038651,LOC4801975,0,ortholog_one2one,Epg5
FBgn0261278,LOC6903127,1,ortholog_one2one,grp
FBgn0283657,LOC6901632,1,ortholog_one2one,Tlk
FBgn0031878,LOC4816108,1,ortholog_one2one,sip2
FBgn0050043,LOC4804265,1,ortholog_one2one,CG30043
FBgn0034032,LOC4805294,0,ortholog_one2one,CG8195
FBgn0051109,LOC4802122,0,ortholog_one2one,CG31109
FBgn0031074,LOC117183193,0,ortholog_many2many,SkpE
FBgn0031074,LOC4811669,0,ortholog_many2many,SkpE
FBgn0031074,LOC6896928,0,ortholog_many2many,SkpE
FBgn0031074,LOC6899915,0,ortholog_many2many,SkpE
FBgn0031074,LOC6899917,0,ortholog_many2many,SkpE
FBgn0031074,LOC6899916,0,ortholog_many2many,SkpE
FBgn0031074,LOC117184947,0,ortholog_many2many,SkpE
FBgn0031074,LOC6899792,0,ortholog_many2many,SkpE
FBgn0031074,LOC26533389,0,ortholog_many2many,SkpE
FBgn0031074,LOC6899918,0,ortholog_many2many,SkpE
FBgn0030096,LOC4815093,1,ortholog_one2one,Zpr1
FBgn0250822,LOC26532494,1,ortholog_one2one,CG34222
FBgn0035538,LOC4812262,1,ortholog_one2one,DopEcR
FBgn0287204,LOC4817243,1,ortholog_one2one,Cog8
FBgn0030467,LOC4814824,0,ortholog_one2one,CG1764
FBgn0019830,LOC6902759,0,ortholog_one2one,colt
FBgn0033209,LOC4804136,1,ortholog_one2one,CG12107
FBgn0039050,LOC6896822,1,ortholog_one2one,CG17110
FBgn0023510,LOC4814852,1,ortholog_one2one,Rbcn-3B
FBgn0030676,LOC4815802,1,ortholog_one2one,CG12379
FBgn0020513,LOC4814561,0,ortholog_one2one,Paics
FBgn0263240,LOC4804923,1,ortholog_one2one,Coop
FBgn0011589,LOC4804102,1,ortholog_one2one,Elk
FBgn0000500,LOC4802776,0,ortholog_one2one,Dsk
FBgn0036461,LOC4813180,1,ortholog_one2one,Zip71B
FBgn0031631,LOC4817366,1,ortholog_one2one,CG3225
FBgn0026878,LOC4815428,1,ortholog_one2one,CG4325
FBgn0014870,LOC6903880,1,ortholog_one2one,Psi
FBgn0021796,LOC4816747,1,ortholog_one2one,mTor
FBgn0053526,LOC6903291,0,ortholog_one2one,PNUTS
FBgn0033090,LOC4803427,0,ortholog_one2many,CG15909
FBgn0039879,LOC6897394,1,ortholog_one2one,Ir100a
FBgn0003435,LOC4804945,1,ortholog_one2one,sm
FBgn0029992,LOC4815449,1,ortholog_one2one,Upf2
FBgn0039698,LOC4801965,1,ortholog_one2one,CG7789
FBgn0027515,LOC4816804,1,ortholog_one2one,CG7115
FBgn0025629,LOC4814934,0,ortholog_one2one,CG4045
FBgn0031568,LOC4817390,1,ortholog_one2one,CG10019
FBgn0016078,LOC4804520,1,ortholog_one2one,wun
FBgn0000359,LOC4815150,1,ortholog_one2one,Cp36
FBgn0040373,LOC4815565,1,ortholog_one2one,CG3038
FBgn0033757,LOC4804928,1,ortholog_one2one,muskelin
FBgn0038142,LOC4801271,1,ortholog_one2one,CheA87a
FBgn0032651,LOC4817671,1,ortholog_one2one,Oli
FBgn0050360,LOC4803609,1,ortholog_one2one,Mal-A6
FBgn0031373,LOC6902209,0,ortholog_one2many,CG15358
FBgn0027512,LOC6896816,1,ortholog_one2one,CG10254
FBgn0029660,LOC6903161,0,ortholog_one2one,CG10801
FBgn0262123,LOC26534452,0,ortholog_one2one,l(2)41Ab
FBgn0033115,LOC6900236,0,ortholog_one2one,Spn42De
FBgn0033317,LOC4805054,1,ortholog_one2one,CG8635
FBgn0033321,LOC4805059,1,ortholog_one2one,CG8738
FBgn0036220,LOC6900413,1,ortholog_one2one,CG5897
FBgn0035721,LOC4814031,1,ortholog_one2one,CG9948
FBgn0034292,LOC4804109,1,ortholog_one2many,CG5767
FBgn0022023,LOC6902520,1,ortholog_one2one,eIF3h
FBgn0261381,LOC117183166,1,ortholog_one2one,mtTFB1
FBgn0001083,LOC6901690,1,ortholog_one2one,fw
FBgn0023508,LOC4814443,1,ortholog_one2one,Ocrl
FBgn0030297,LOC4814579,1,ortholog_one2one,Gr10b
FBgn0037051,LOC4812195,1,ortholog_many2many,CG10565
FBgn0037105,LOC117185167,1,ortholog_one2one,S1P
FBgn0010348,LOC4813437,1,ortholog_one2many,Arf1
FBgn0010348,LOC6900388,0,ortholog_one2many,Arf1
FBgn0030158,LOC4814306,1,ortholog_one2one,CG9686
FBgn0029003,LOC4814933,1,ortholog_one2one,mab-21
FBgn0027950,LOC4802700,1,ortholog_one2one,MBD-like
FBgn0037327,LOC4802443,1,ortholog_one2one,PEK
FBgn0031920,LOC4818038,1,ortholog_one2one,CG6441
FBgn0040660,LOC4804492,1,ortholog_one2one,CG13551
FBgn0003270,LOC4817200,1,ortholog_one2one,amos
FBgn0287873,LOC4803569,1,ortholog_one2one,zip
FBgn0035947,LOC4813996,1,ortholog_one2one,Srp68
FBgn0051119,LOC4800301,1,ortholog_one2many,HDAC11
FBgn0051119,LOC117183311,1,ortholog_one2many,HDAC11
FBgn0035325,LOC4812982,1,ortholog_one2one,CG13806
FBgn0035279,LOC4813594,1,ortholog_one2one,Cpr62Ba
FBgn0039761,LOC4800398,1,ortholog_one2one,CG18404
FBgn0027788,LOC4804028,1,ortholog_one2one,Hey
FBgn0038675,LOC4801001,1,ortholog_one2one,CG6013
FBgn0030710,LOC26533845,0,ortholog_one2one,CG8924
FBgn0026409,LOC4813787,1,ortholog_one2one,Mpcp2
FBgn0015781,LOC6902373,0,ortholog_one2many,P5cr
FBgn0015781,LOC4800513,1,ortholog_one2many,P5cr
FBgn0015781,LOC6897119,0,ortholog_one2many,P5cr
FBgn0024248,LOC4811653,0,ortholog_one2one,chico
FBgn0267378,LOC6902936,1,ortholog_one2one,sau
FBgn0038974,LOC4801662,1,ortholog_one2one,CG5377
FBgn0029959,LOC4814813,1,ortholog_one2one,Rab39
FBgn0038647,LOC4801338,1,ortholog_one2one,CG14302
FBgn0037677,LOC4800707,0,ortholog_one2many,CG12951
FBgn0039153,LOC4801771,1,ortholog_one2one,GatB
FBgn0031333,LOC6903189,1,ortholog_one2many,CG5561
FBgn0039621,LOC4801605,1,ortholog_one2one,CG14518
FBgn0004237,LOC6897421,1,ortholog_one2one,Hrb87F
FBgn0035496,LOC6902656,0,ortholog_many2many,CG14990
FBgn0035496,LOC6902665,0,ortholog_many2many,CG14990
FBgn0035496,LOC117184065,0,ortholog_many2many,CG14990
FBgn0035496,LOC6902659,0,ortholog_many2many,CG14990
FBgn0034495,LOC4804597,1,ortholog_one2one,CG11788
FBgn0030809,LOC4814195,1,ortholog_one2one,Ubr1
FBgn0083969,LOC4800238,1,ortholog_one2one,CG34133
FBgn0032445,LOC4816496,1,ortholog_one2one,CG6153
FBgn0029937,LOC4815232,1,ortholog_one2one,CG8300
FBgn0034835,LOC4803717,1,ortholog_one2one,CG3092
FBgn0039464,LOC4800734,1,ortholog_one2one,CG6330
FBgn0259748,LOC26532380,1,ortholog_one2one,CG42397
FBgn0262125,LOC6897172,1,ortholog_one2one,Sec23
FBgn0038545,LOC4802863,1,ortholog_one2one,pasi1
FBgn0029903,LOC4815484,1,ortholog_one2one,pod1
FBgn0285913,LOC4801577,1,ortholog_one2one,red
FBgn0038183,LOC6897373,1,ortholog_one2one,CG9286
FBgn0034742,LOC4804213,1,ortholog_one2one,CG4294
FBgn0261680,LOC13036356,1,ortholog_one2one,CG42727
FBgn0002715,LOC4805707,1,ortholog_one2one,mei-S332
FBgn0028360,LOC4815978,1,ortholog_one2one,Cdc7
FBgn0034521,LOC4805014,0,ortholog_one2one,Mgat1
FBgn0031519,LOC4817382,1,ortholog_one2one,Fign
FBgn0036147,LOC4813297,0,ortholog_one2one,Plod
FBgn0029997,LOC4815672,0,ortholog_one2one,CG2258
FBgn0052113,LOC6900489,1,ortholog_one2one,Vps13D
FBgn0038161,LOC4802001,1,ortholog_one2one,CG9269
FBgn0039795,LOC4800270,1,ortholog_one2one,Spn100A
FBgn0040843,LOC4814149,1,ortholog_one2one,CG15213
FBgn0002441,LOC4801241,1,ortholog_one2one,l(3)mbt
FBgn0029761,LOC6901746,1,ortholog_one2one,SK
FBgn0036173,LOC4813271,1,ortholog_one2one,CG7394
FBgn0031530,LOC4817480,1,ortholog_one2one,Pgant2
FBgn0086917,LOC26532957,0,ortholog_one2one,spok
FBgn0030805,LOC4814203,1,ortholog_one2one,wus
FBgn0017429,LOC4812732,1,ortholog_one2one,CG5989
FBgn0024329,LOC4801337,1,ortholog_one2one,Mekk1
FBgn0030485,LOC4814340,0,ortholog_one2one,CG1998
FBgn0039598,LOC6896834,1,ortholog_one2one,aqrs
FBgn0028669,LOC4804061,1,ortholog_one2one,Vha100-3
FBgn0039805,LOC4800317,1,ortholog_one2one,Cpr100A
FBgn0037987,LOC4802595,1,ortholog_one2one,CG14739
FBgn0052086,LOC6900749,1,ortholog_many2many,CG32086
FBgn0052086,LOC6900790,0,ortholog_many2many,CG32086
FBgn0050428,LOC4804621,0,ortholog_one2one,CG30428
FBgn0032304,LOC4816769,1,ortholog_one2one,CG17134
FBgn0015025,LOC4813502,1,ortholog_one2one,CkIIalpha-i1
FBgn0034684,LOC4805270,1,ortholog_one2one,CG13501
FBgn0039064,LOC4801230,1,ortholog_one2one,CG4467
FBgn0004623,LOC4811861,1,ortholog_one2one,Gbeta76C
FBgn0034907,LOC4803389,1,ortholog_one2one,CG5539
FBgn0036332,LOC4813684,1,ortholog_one2one,Cul6
FBgn0034481,LOC4804972,1,ortholog_one2one,CG11041
FBgn0250754,LOC6897607,1,ortholog_one2one,CG42232
FBgn0001301,LOC4817651,1,ortholog_one2one,kel
FBgn0035926,LOC4812711,1,ortholog_one2one,Acbp5
FBgn0035636,LOC4813524,1,ortholog_one2one,Cralbp
FBgn0038547,LOC4815047,0,ortholog_one2one,CG17803
FBgn0031312,LOC4817608,1,ortholog_one2one,Tango14
FBgn0002533,LOC4803600,1,ortholog_many2many,Lcp2
FBgn0002533,LOC6898146,1,ortholog_many2many,Lcp2
FBgn0024943,LOC6901007,0,ortholog_one2one,PIP82
FBgn0034117,LOC4803800,1,ortholog_one2one,CG7997
FBgn0034371,LOC4803758,0,ortholog_one2one,Ntan1
FBgn0085328,LOC6896728,1,ortholog_one2one,CG34299
FBgn0035806,LOC4813090,1,ortholog_one2one,PGRP-SD
FBgn0086450,LOC4815980,0,ortholog_one2one,su(r)
FBgn0036605,LOC6900019,1,ortholog_many2many,CG13041
FBgn0036605,LOC6900020,0,ortholog_many2many,CG13041
FBgn0032824,LOC4816218,0,ortholog_one2one,CG13962
FBgn0039848,LOC4800728,1,ortholog_one2one,Loxl1
FBgn0288730,LOC4815815,0,ortholog_one2many,CG46505
FBgn0030944,LOC4814418,1,ortholog_one2one,Hou
FBgn0030061,LOC4815331,1,ortholog_one2one,CG1785
FBgn0052369,LOC4811920,1,ortholog_one2one,CG32369
FBgn0037773,LOC4800782,1,ortholog_one2one,CG5359
FBgn0039438,LOC4801328,1,ortholog_one2one,TwdlO
FBgn0010768,LOC4803237,1,ortholog_one2one,sqz
FBgn0039167,LOC4801791,1,ortholog_one2one,CG17786
FBgn0032790,LOC4816450,1,ortholog_one2one,CG10194
FBgn0263397,LOC4805489,1,ortholog_one2one,Ih
FBgn0040877,LOC4814989,1,ortholog_one2one,CG12994
FBgn0004390,LOC4814011,0,ortholog_one2one,RasGAP1
FBgn0039544,LOC4800673,1,ortholog_one2one,CG12877
FBgn0039938,LOC4811787,1,ortholog_one2one,Sox102F
FBgn0034470,LOC4804960,1,ortholog_one2one,Obp56d
FBgn0034275,LOC6898900,1,ortholog_one2one,CG5002
FBgn0035791,LOC4813176,1,ortholog_one2one,CG8539
FBgn0288700,LOC6901083,1,ortholog_one2one,stg1
FBgn0003964,LOC4815658,1,ortholog_one2one,usp
FBgn0051813,LOC4817858,1,ortholog_one2one,nur
FBgn0028525,LOC4817713,1,ortholog_one2one,c(2)M
FBgn0053056,LOC4812936,1,ortholog_one2one,Targ2
FBgn0036593,LOC6900015,1,ortholog_one2one,CG13048
FBgn0266599,LOC4803092,1,ortholog_one2many,Hsc70-4
FBgn0266599,LOC6897906,0,ortholog_one2many,Hsc70-4
FBgn0032030,LOC4818096,1,ortholog_one2one,Wdr82
FBgn0038295,LOC6897592,1,ortholog_one2one,Gyc88E
FBgn0000228,LOC4817332,1,ortholog_one2one,Nin
FBgn0035435,LOC4811964,1,ortholog_one2one,PIG-C
FBgn0261560,LOC4817177,1,ortholog_one2one,Thor
FBgn0003486,LOC4813730,1,ortholog_one2one,spo
FBgn0036272,LOC4813516,1,ortholog_one2one,Sms
FBgn0038811,LOC4800529,1,ortholog_one2one,Pus1
FBgn0046114,LOC4801531,0,ortholog_one2one,Gclm
FBgn0052437,LOC4813924,0,ortholog_one2many,CG32437
FBgn0052437,LOC6901722,0,ortholog_one2many,CG32437
FBgn0000278,LOC6896733,0,ortholog_many2many,CecB
FBgn0000278,LOC6896731,0,ortholog_many2many,CecB
FBgn0000278,LOC6896732,0,ortholog_many2many,CecB
FBgn0261885,LOC6897828,1,ortholog_one2one,osa
FBgn0086676,LOC4805638,1,ortholog_one2one,spin
FBgn0035401,LOC4812504,1,ortholog_one2one,Alg2
FBgn0034029,LOC4804870,1,ortholog_one2one,eIF2Bgamma
FBgn0062442,LOC4800463,1,ortholog_one2one,Cisd2
FBgn0014469,LOC4803604,1,ortholog_many2many,Cyp4e2
FBgn0014469,LOC6898148,1,ortholog_many2many,Cyp4e2
FBgn0014469,LOC6898149,1,ortholog_many2many,Cyp4e2
FBgn0036428,LOC4813808,1,ortholog_one2one,Gbs-70E
FBgn0031393,LOC13036414,1,ortholog_one2one,CG15382
FBgn0037320,LOC6897611,0,ortholog_one2one,CG14668
FBgn0259140,LOC6900125,0,ortholog_one2one,Cubn2
FBgn0035853,LOC4814171,1,ortholog_one2one,UbcE2M
FBgn0032781,LOC4816348,1,ortholog_one2one,RtcB
FBgn0051855,LOC4817949,1,ortholog_one2one,CG31855
FBgn0035766,LOC4811960,1,ortholog_one2one,eco
FBgn0053998,LOC6898218,1,ortholog_one2one,CG33998
FBgn0051624,LOC4818072,1,ortholog_one2many,CG31624
FBgn0266417,LOC4812374,1,ortholog_one2one,ringer
FBgn0001320,LOC4812075,1,ortholog_one2one,kni
FBgn0030993,LOC4815315,1,ortholog_one2one,Mec2
FBgn0035619,LOC4813729,1,ortholog_one2one,Alp10
FBgn0032899,LOC6903080,1,ortholog_one2one,CG9338
FBgn0051219,LOC117183241,0,ortholog_one2many,CG31219
FBgn0085188,LOC6903280,1,ortholog_one2one,CG34159
FBgn0038708,LOC6902103,0,ortholog_one2one,Scsalpha2
FBgn0000273,LOC4817464,1,ortholog_one2one,Pka-C1
FBgn0000037,LOC4805615,1,ortholog_one2one,mAChR-A
FBgn0011455,LOC4813825,1,ortholog_one2one,ND-SGDH
FBgn0037815,LOC4801021,1,ortholog_one2one,Rrp46
FBgn0038862,LOC4803194,0,ortholog_one2one,Usp8
FBgn0052241,LOC6900047,1,ortholog_one2one,CG32241
FBgn0029864,LOC4815599,1,ortholog_one2one,CG15894
FBgn0035082,LOC4803556,1,ortholog_one2one,CG2811
FBgn0039862,LOC4801987,1,ortholog_one2one,kek6
FBgn0263929,LOC4801060,1,ortholog_one2one,jvl
FBgn0039265,LOC4802128,0,ortholog_one2one,CG11790
FBgn0039332,LOC4803048,1,ortholog_one2one,alrm
FBgn0004698,LOC4803356,1,ortholog_one2one,Xpc
FBgn0002909,LOC4812434,1,ortholog_one2one,mus312
FBgn0085383,LOC13036342,1,ortholog_one2one,CG34354
FBgn0038938,LOC4801468,1,ortholog_one2one,CG7084
FBgn0003502,LOC4817015,1,ortholog_one2one,Btk
FBgn0045442,LOC6897003,0,ortholog_one2many,mthl12
FBgn0270925,LOC6897909,1,ortholog_one2one,CG4836
FBgn0266671,LOC4804441,0,ortholog_one2one,Sec6
FBgn0036703,LOC6902476,0,ortholog_one2one,CG7707
FBgn0035719,LOC4812165,1,ortholog_one2one,tow
FBgn0036991,LOC4812281,1,ortholog_one2one,CtIP
FBgn0265185,LOC26532284,1,ortholog_one2one,CG44250
FBgn0011278,LOC4801355,1,ortholog_one2one,lbe
FBgn0051055,LOC4800667,0,ortholog_one2one,CG31055
FBgn0030961,LOC4814345,1,ortholog_one2one,CG7058
FBgn0001217,LOC4801399,1,ortholog_one2one,Hsc70-2
FBgn0266668,LOC4802202,1,ortholog_one2one,Exo84
FBgn0032168,LOC4817371,1,ortholog_one2one,CG13126
FBgn0005642,LOC4800625,1,ortholog_one2one,wdn
FBgn0259742,LOC6898965,1,ortholog_one2one,CG42360
FBgn0027602,LOC6901237,1,ortholog_one2one,CG8611
FBgn0025109,LOC4816376,1,ortholog_one2one,Bem46
FBgn0051708,LOC6902400,1,ortholog_one2one,DIP-zeta
FBgn0031998,LOC4817241,1,ortholog_many2many,SLC5A11
FBgn0031998,LOC6902923,1,ortholog_many2many,SLC5A11
FBgn0032131,LOC4817082,1,ortholog_one2one,CG3841
FBgn0045482,LOC4803733,1,ortholog_one2one,Gr59b
FBgn0040360,LOC4815975,1,ortholog_one2one,CG14626
FBgn0267486,LOC26534320,1,ortholog_one2one,Ptp36E
FBgn0030686,LOC6903689,0,ortholog_one2many,mRpL3
FBgn0030686,LOC117185100,0,ortholog_one2many,mRpL3
FBgn0016684,LOC4803948,1,ortholog_one2one,NaPi-T
FBgn0035470,LOC4811977,1,ortholog_one2one,Ccz1
FBgn0266442,LOC6901384,0,ortholog_one2many,CG45072
FBgn0266442,LOC6901383,0,ortholog_one2many,CG45072
FBgn0034628,LOC5495513,1,ortholog_one2one,Acox57D-p
FBgn0037632,LOC4803021,1,ortholog_one2one,CCT7
FBgn0266708,LOC4805735,1,ortholog_one2one,Cep89
FBgn0050423,LOC6898614,1,ortholog_one2one,CG30423
FBgn0035143,LOC6900977,1,ortholog_one2one,Ppm1
FBgn0030001,LOC4815171,1,ortholog_one2one,cyr
FBgn0028418,LOC4813809,1,ortholog_one2one,Lk
FBgn0039080,LOC6896802,1,ortholog_one2one,Ir94h
FBgn0031696,LOC4817418,1,ortholog_one2one,Bub1
FBgn0035313,LOC4813506,1,ortholog_one2one,CG13810
FBgn0013681,GeneID_44805025,1,ortholog_one2one,mt:ND3
FBgn0029963,LOC6901822,1,ortholog_one2one,CG10920
FBgn0052638,LOC4814943,1,ortholog_one2one,CG32638
FBgn0053530,LOC6899094,1,ortholog_one2one,Acp53C14c
FBgn0033177,LOC4804171,1,ortholog_one2one,CG11141
FBgn0051086,LOC4802188,1,ortholog_one2one,CG31086
FBgn0039192,LOC4802157,1,ortholog_one2one,CG17784
FBgn0287454,LOC4814730,1,ortholog_one2one,Pa1
FBgn0025454,LOC4803683,1,ortholog_one2one,Cyp6g1
FBgn0010269,LOC4815680,1,ortholog_one2one,Dsor1
FBgn0030054,LOC4815084,1,ortholog_one2one,Caf1-180
FBgn0064115,LOC6902715,1,ortholog_one2one,GatC
FBgn0261647,LOC4816997,1,ortholog_one2one,Axud1
FBgn0263143,LOC6901708,0,ortholog_one2many,vret
FBgn0263143,LOC4800932,1,ortholog_one2many,vret
FBgn0037899,LOC4803195,1,ortholog_one2one,RpL24-like
FBgn0052571,LOC4815553,1,ortholog_one2one,TwdlX
FBgn0085246,LOC6898134,1,ortholog_one2one,CG34217
FBgn0028870,LOC4803590,0,ortholog_one2many,CG4691
FBgn0032370,LOC6902861,1,ortholog_one2one,CG12307
FBgn0031986,LOC6902474,0,ortholog_one2many,CG8673
FBgn0031986,LOC6902478,0,ortholog_one2many,CG8673
FBgn0031986,LOC26533173,1,ortholog_one2many,CG8673
FBgn0031986,LOC117183910,0,ortholog_one2many,CG8673
FBgn0028372,LOC6898713,1,ortholog_one2one,Kpc2
FBgn0030615,LOC4815970,1,ortholog_one2one,Cyp4s3
FBgn0044323,LOC4817083,1,ortholog_one2one,Cka
FBgn0030321,LOC4815425,0,ortholog_one2one,CG1703
FBgn0261802,LOC6902406,1,ortholog_one2one,CG42748
FBgn0034564,LOC4805173,0,ortholog_one2one,CG9344
FBgn0038510,LOC4801199,1,ortholog_one2one,CG14331
FBgn0034413,LOC6898354,1,ortholog_one2one,CG15115
FBgn0287182,LOC13036350,0,ortholog_one2one,l(3)80Fj
FBgn0037537,LOC4801291,1,ortholog_one2one,CG2767
FBgn0029093,LOC4803632,1,ortholog_one2one,cathD
FBgn0035513,LOC6900304,1,ortholog_one2one,Cpr64Ad
FBgn0035942,LOC4812185,1,ortholog_one2one,ValRS-m
FBgn0019985,LOC6899877,1,ortholog_one2one,mGluR
FBgn0031086,LOC6901676,0,ortholog_one2one,fd19B
FBgn0051176,LOC4802695,1,ortholog_one2one,CG31176
FBgn0053969,LOC4813970,1,ortholog_one2one,CG33969
FBgn0036977,LOC4813915,1,ortholog_one2one,CG5665
FBgn0085466,LOC4814385,0,ortholog_one2many,CG34437
FBgn0034008,LOC4803357,1,ortholog_one2one,CG8152
FBgn0033844,LOC4804384,1,ortholog_one2one,bbc
FBgn0026309,LOC4805375,1,ortholog_one2one,aft
FBgn0036072,LOC4812795,1,ortholog_one2one,CG6628
FBgn0050089,LOC6899116,1,ortholog_one2one,CG30089
FBgn0261862,LOC4805336,1,ortholog_one2one,whd
FBgn0085482,LOC6899977,1,ortholog_one2one,CG34453
FBgn0260990,LOC4800998,1,ortholog_one2one,yata
FBgn0265625,LOC6898227,0,ortholog_one2many,CG44433
FBgn0003371,LOC6902166,1,ortholog_one2one,sgg
FBgn0267796,LOC4812746,0,ortholog_one2one,Tmc
FBgn0262823,LOC13036497,1,ortholog_one2one,hemo
FBgn0011224,LOC4801843,0,ortholog_one2one,heph
FBgn0051248,LOC4802919,1,ortholog_one2one,CG31248
FBgn0024371,LOC4818188,1,ortholog_one2one,E2f2
FBgn0288447,LOC6898765,0,ortholog_one2many,BaraA2
FBgn0283666,LOC6898447,1,ortholog_one2one,Rap2l
FBgn0038306,LOC4803089,1,ortholog_one2one,Art3
FBgn0023528,LOC4815983,1,ortholog_one2one,CG2924
FBgn0031031,LOC6901901,0,ortholog_one2one,CG14218
FBgn0029084,LOC6899108,1,ortholog_one2one,gom
FBgn0052177,LOC4812776,1,ortholog_one2one,Ndfip
FBgn0040259,LOC6897936,1,ortholog_one2many,Ugt302C1
FBgn0040259,LOC4803135,1,ortholog_one2many,Ugt302C1
FBgn0263033,LOC117183684,1,ortholog_one2one,CG43328
FBgn0051103,LOC4802115,1,ortholog_one2one,CG31103
FBgn0031563,LOC6902962,1,ortholog_one2one,CG10031
FBgn0026737,LOC4800698,1,ortholog_one2one,CG6171
FBgn0263231,LOC6897432,1,ortholog_one2one,bel
FBgn0025394,LOC4816033,1,ortholog_one2one,inc
FBgn0031955,LOC4817387,1,ortholog_one2one,CG14535
FBgn0041180,LOC6903413,1,ortholog_one2many,Tep4
FBgn0041180,LOC4817973,1,ortholog_one2many,Tep4
FBgn0010044,LOC4800814,1,ortholog_one2one,GstD8
FBgn0283437,LOC4804100,1,ortholog_one2one,PPO1
FBgn0261986,LOC4802672,1,ortholog_one2one,RASSF8
FBgn0053844,LOC117185611,1,ortholog_one2one,His2A:CG33844
FBgn0041240,LOC4804416,1,ortholog_one2one,Gr57a
FBgn0029939,LOC26533794,1,ortholog_one2one,Cph
FBgn0039522,LOC4801184,1,ortholog_one2one,CG13972
FBgn0038181,LOC4801308,1,ortholog_one2one,CG9297
FBgn0039839,LOC6896884,1,ortholog_one2one,ppk24
FBgn0027784,LOC4800512,1,ortholog_one2one,Prp18
FBgn0283450,LOC6898453,0,ortholog_one2one,Glo1
FBgn0050109,LOC4804670,1,ortholog_one2many,CG30109
FBgn0028863,LOC4816419,0,ortholog_one2one,stol
FBgn0264489,LOC6900735,0,ortholog_one2one,CG43897
FBgn0010416,LOC4814833,1,ortholog_one2one,TH1
FBgn0032149,LOC4816986,1,ortholog_one2one,CG4036
FBgn0029928,LOC4815201,0,ortholog_one2one,CG3032
FBgn0034068,LOC4805352,1,ortholog_one2one,casp
FBgn0038845,LOC4801537,1,ortholog_one2one,Alp5
FBgn0026084,LOC4814844,1,ortholog_one2one,cib
FBgn0036545,LOC4813354,1,ortholog_one2one,GXIVsPLA2
FBgn0050342,LOC4805175,1,ortholog_one2one,Prp38
FBgn0002930,LOC4803479,1,ortholog_one2one,nec
FBgn0031937,LOC6902826,1,ortholog_one2many,CG13795
FBgn0037232,LOC4802755,1,ortholog_one2one,Suv3
FBgn0266696,LOC4812804,1,ortholog_one2one,Svil
FBgn0032923,LOC4818185,1,ortholog_one2one,Pld3
FBgn0052487,LOC4812525,1,ortholog_one2one,CG32487
FBgn0043791,LOC4800454,0,ortholog_one2one,phu
FBgn0039228,LOC4800427,1,ortholog_one2one,CG6980
FBgn0025463,LOC4814457,1,ortholog_one2one,Bap60
FBgn0033233,LOC4805005,1,ortholog_one2one,Kdm4A
FBgn0034396,LOC4803623,1,ortholog_one2one,CG15097
FBgn0031596,LOC4817588,1,ortholog_one2one,CG15429
FBgn0052263,LOC4813352,1,ortholog_one2one,CG32263
